timestamp,open,high,low,close,volume
2018-12-16,3236.27465820,3305.75317383,3233.81982422,3252.83911133,3744248994
2018-12-17,3253.12304688,3597.91796875,3253.12304688,3545.86474609,5409247918
2018-12-18,3544.76147461,3701.34936523,3487.16918945,3696.05908203,5911325473
2018-12-19,3706.82495117,3949.32299805,3687.22998047,3745.95068359,6810689119
2018-12-20,3742.19506836,4191.22851562,3728.97460938,4134.44140625,8927129279
2018-12-21,4133.70361328,4198.42968750,3850.94628906,3896.54370117,7206015706
2018-12-22,3898.08374023,4014.18261719,3855.73901367,4014.18261719,5605823233
2018-12-23,4020.99462891,4085.72363281,3976.40576172,3998.98022461,6151275490
2018-12-24,4000.33178711,4271.79248047,4000.33178711,4078.59912109,7240968501
2018-12-25,4081.03051758,4089.56152344,3760.02050781,3815.49072266,6158207293
2018-12-26,3819.66674805,3893.35961914,3769.86376953,3857.29760742,5326547918
2018-12-27,3854.68847656,3874.41699219,3645.44848633,3654.83349609,5130222366
2018-12-28,3653.13183594,3956.13598633,3642.63208008,3923.91870117,5631554348
2018-12-29,3932.49169922,3963.75878906,3820.40869141,3820.40869141,4991655917
2018-12-30,3822.38476562,3901.90893555,3797.21923828,3865.95263672,4770578575
2018-12-31,3866.83911133,3868.74291992,3725.86743164,3742.70043945,4661840806
2019-01-01,3746.71337891,3850.91381836,3707.23120117,3843.52001953,4324200990
2019-01-02,3849.21630859,3947.98120117,3817.40942383,3943.40942383,5244856836
2019-01-03,3931.04858398,3935.68505859,3826.22290039,3836.74121094,4530215219
2019-01-04,3832.04003906,3865.93457031,3783.85375977,3857.71752930,4847965467
2019-01-05,3851.97387695,3904.90307617,3836.90014648,3845.19458008,5137609824
2019-01-06,3836.51904297,4093.29736328,3826.51318359,4076.63256836,5597027440
2019-01-07,4078.58496094,4092.61352539,4020.89404297,4025.24829102,5228625637
2019-01-08,4028.47216797,4109.02099609,3996.95532227,4030.84790039,5306593305
2019-01-09,4031.55200195,4068.40356445,4022.66284180,4035.29638672,5115905225
2019-01-10,4034.41137695,4064.06665039,3659.17456055,3678.92456055,6874143796
2019-01-11,3674.01538086,3713.88183594,3653.06982422,3687.36547852,5538712865
2019-01-12,3686.97314453,3698.97827148,3653.81079102,3661.30102539,4778170883
2019-01-13,3658.86816406,3674.76000977,3544.92724609,3552.95312500,4681302466
2019-01-14,3557.31103516,3727.83618164,3552.28515625,3706.05224609,5651384490
2019-01-15,3704.21630859,3720.15332031,3619.94921875,3630.67529297,5537192302
2019-01-16,3631.50976562,3685.77709961,3624.67333984,3655.00683594,5394457145
2019-01-17,3651.87109375,3680.13598633,3621.96093750,3678.56396484,5464420383
2019-01-18,3677.99047852,3682.52001953,3637.08081055,3657.83935547,5002961727
2019-01-19,3652.37792969,3758.53344727,3652.37792969,3728.56835938,5955691380
2019-01-20,3725.44604492,3743.38793945,3583.01953125,3601.01367188,5582489560
2019-01-21,3600.37280273,3608.84082031,3558.53710938,3576.03247070,5004347059
2019-01-22,3575.08129883,3620.74658203,3539.72143555,3604.57714844,5313623556
2019-01-23,3605.55712891,3623.06787109,3565.31396484,3585.12304688,5433755649
2019-01-24,3584.50024414,3616.08740234,3569.09277344,3600.86547852,5262869046
2019-01-25,3607.39038086,3612.92773438,3575.59741211,3599.76586914,5265847539
2019-01-26,3599.71533203,3654.93310547,3593.34594727,3602.46044922,5098183235
2019-01-27,3604.68725586,3612.67138672,3567.24584961,3583.96582031,5570752966
2019-01-28,3584.28320312,3586.75097656,3439.23291016,3470.45043945,6908930483
2019-01-29,3468.87011719,3476.06542969,3400.81982422,3448.11694336,5897159493
2019-01-30,3443.89697266,3495.17480469,3429.38793945,3486.18164062,5955112627
2019-01-31,3485.40917969,3504.80493164,3447.91577148,3457.79272461,5831198271
2019-02-01,3460.54711914,3501.95410156,3431.59155273,3487.94531250,5422926707
2019-02-02,3484.62597656,3523.28735352,3467.57470703,3521.06079102,5071623601
2019-02-03,3516.13964844,3521.38818359,3447.92431641,3464.01342773,5043937584
2019-02-04,3467.21166992,3476.22387695,3442.58691406,3459.15405273,5332718886
2019-02-05,3454.95092773,3478.14819336,3451.93701172,3466.35742188,5227549545
2019-02-06,3469.09179688,3469.09179688,3398.56542969,3413.76782227,5482196038
2019-02-07,3414.92944336,3427.94555664,3394.21850586,3399.47167969,5004962683
2019-02-08,3401.37646484,3695.61401367,3391.02368164,3666.78027344,7735623101
2019-02-09,3671.58593750,3679.94140625,3646.55932617,3671.20361328,6158833645
2019-02-10,3673.20141602,3695.03613281,3640.97998047,3690.18823242,6282256903
2019-02-11,3695.61303711,3695.61303711,3642.28784180,3648.43066406,6277056434
2019-02-12,3642.75195312,3668.58691406,3618.55688477,3653.52856445,6480384532
2019-02-13,3653.60400391,3669.74658203,3617.24633789,3632.07055664,6438903823
2019-02-14,3631.17016602,3646.25659180,3607.69775391,3616.88085938,6271044418
2019-02-15,3617.36840820,3647.79516602,3608.20654297,3620.81079102,6091952231
2019-02-16,3615.27026367,3652.84130859,3615.27026367,3629.78759766,5934744052
2019-02-17,3633.35937500,3680.53735352,3619.18212891,3673.83618164,7039512503
2019-02-18,3671.36987305,3936.66503906,3669.98242188,3915.71435547,9908216640
2019-02-19,3911.66162109,4010.87939453,3908.15307617,3947.09448242,9933626655
2019-02-20,3946.68505859,4000.48632812,3926.24682617,3999.82055664,8693373948
2019-02-21,4000.25683594,4010.00952148,3940.10815430,3954.11816406,7775128102
2019-02-22,3952.40649414,4006.53833008,3950.81640625,4005.52661133,7826525254
2019-02-23,3998.91625977,4166.28613281,3968.72680664,4142.52685547,8922258316
2019-02-24,4145.45800781,4210.64160156,3793.70898438,3810.42749023,10794227451
2019-02-25,3807.00244141,3913.70727539,3807.00244141,3882.69628906,9318796067
2019-02-26,3878.69726562,3891.57885742,3837.98632812,3854.35791016,7931218996
2019-02-27,3857.47973633,3888.80249023,3787.05883789,3851.04736328,8301309684
2019-02-28,3848.26196289,3906.05834961,3845.82128906,3854.78540039,8399767798
2019-03-01,3853.75708008,3907.79541016,3851.69238281,3859.58374023,7661247975
2019-03-02,3855.31811523,3874.60742188,3832.12792969,3864.41503906,7578786076
2019-03-03,3862.26611328,3875.48364258,3836.90576172,3847.17578125,7253558152
2019-03-04,3845.09155273,3867.38183594,3733.74975586,3761.55712891,9029175788
2019-03-05,3759.83251953,3903.91674805,3745.18310547,3896.37500000,10174126415
2019-03-06,3897.08105469,3919.51049805,3871.46069336,3903.94262695,9175291529
2019-03-07,3903.38476562,3939.37329102,3894.11303711,3911.48437500,9584165519
2019-03-08,3913.22583008,3950.43212891,3875.22851562,3901.13159180,10638638944
2019-03-09,3894.55249023,3987.23779297,3892.39038086,3963.31372070,10796103518
2019-03-10,3966.17431641,3966.17431641,3924.38110352,3951.59985352,9713267607
2019-03-11,3953.74023438,3966.38476562,3889.23901367,3905.22729492,10125901903
2019-03-12,3903.75830078,3926.88916016,3863.55908203,3909.15625000,9809887079
2019-03-13,3913.04736328,3926.59765625,3891.90429688,3906.71728516,9469184841
2019-03-14,3905.57690430,3946.50439453,3901.29687500,3924.36914062,10480789570
2019-03-15,3926.66333008,3968.54296875,3914.01538086,3960.91113281,9394210605
2019-03-16,3963.90014648,4077.03637695,3961.65747070,4048.72583008,9856166973
2019-03-17,4047.71948242,4054.12207031,4006.41113281,4025.22900391,8221625400
2019-03-18,4029.96850586,4071.55664062,4009.11718750,4032.50732422,9646954186
2019-03-19,4032.69189453,4082.21606445,4023.81250000,4071.19018555,9344919956
2019-03-20,4070.79394531,4089.46191406,4031.11083984,4087.47631836,10175916388
2019-03-21,4083.95385742,4097.35986328,4005.15136719,4029.32690430,10831212662
2019-03-22,4028.51464844,4053.90673828,4021.54248047,4023.96826172,9252935969
2019-03-23,4022.71337891,4049.88256836,4015.96459961,4035.82641602,9578850549
2019-03-24,4035.16357422,4040.69970703,4006.19287109,4022.16821289,9144851065
2019-03-25,4024.11279297,4038.84082031,3934.03125000,3963.07055664,10359818883
2019-03-26,3969.22875977,3985.08081055,3944.75317383,3985.08081055,10707678815
2019-03-27,3984.24487305,4087.06616211,3977.81054688,4087.06616211,10897131934
2019-03-28,4087.58447266,4094.90209961,4040.26635742,4069.10717773,9353915899
2019-03-29,4068.29980469,4113.50097656,4034.09716797,4098.37451172,10918665557
2019-03-30,4092.13623047,4296.80664062,4053.90966797,4106.66015625,9732688060
2019-03-31,4105.45605469,4113.02343750,4094.10083008,4105.40429688,9045122443
2019-04-01,4105.36230469,4164.95312500,4096.90136719,4158.18310547,10157794171
2019-04-02,4156.91943359,4905.95458984,4155.31689453,4879.87792969,21315047816
2019-04-03,4879.95800781,5307.00341797,4876.62109375,4973.02197266,22899891582
2019-04-04,4971.30761719,5063.15966797,4836.79394531,4922.79882812,18251810240
2019-04-05,4922.80615234,5053.50976562,4919.49169922,5036.68115234,16837325387
2019-04-06,5036.79296875,5205.82177734,4992.22216797,5059.81738281,16929795194
2019-04-07,5062.79394531,5235.18652344,5050.41210938,5198.89697266,16655416140
2019-04-08,5199.83544922,5318.83642578,5148.21191406,5289.77099609,17154113634
2019-04-09,5289.91796875,5289.91796875,5167.41894531,5204.95849609,14722104361
2019-04-10,5204.10546875,5421.65136719,5193.38232422,5324.55175781,15504590933
2019-04-11,5325.08154297,5354.22558594,5017.29638672,5064.48779297,16555616019
2019-04-12,5061.20068359,5103.27441406,4955.85253906,5089.53906250,13675206312
2019-04-13,5088.85009766,5127.12207031,5061.58935547,5096.58642578,10823289598
2019-04-14,5095.75878906,5184.01611328,5053.56835938,5167.72216797,10391952498
2019-04-15,5167.32177734,5196.60693359,5024.06933594,5067.10839844,12290155061
2019-04-16,5066.57763672,5238.94531250,5055.19482422,5235.55957031,11618660197
2019-04-17,5236.13525391,5274.27539062,5219.20556641,5251.93798828,12438480677
2019-04-18,5251.48046875,5319.98632812,5250.50683594,5298.38574219,13256489918
2019-04-19,5298.15429688,5336.68017578,5233.33496094,5303.81250000,13780238655
2019-04-20,5304.16064453,5358.49072266,5295.87792969,5337.88623047,13169647522
2019-04-21,5335.87890625,5359.92480469,5257.33935547,5314.53125000,13731844223
2019-04-22,5312.49462891,5422.68750000,5280.27685547,5399.36523438,14601631648
2019-04-23,5399.36572266,5633.80224609,5389.40869141,5572.36230469,15867308108
2019-04-24,5571.50830078,5642.04443359,5418.26318359,5464.86669922,17048033399
2019-04-25,5466.52441406,5542.23828125,5181.33886719,5210.51562500,15330283408
2019-04-26,5210.30468750,5383.63427734,5177.36865234,5279.34814453,16812108040
2019-04-27,5279.47119141,5310.75000000,5233.63574219,5268.29101562,13111274675
2019-04-28,5271.74658203,5326.23193359,5255.68359375,5285.13916016,12819992056
2019-04-29,5284.85839844,5311.27490234,5216.48779297,5247.35253906,13735490672
2019-04-30,5247.72607422,5363.25732422,5224.18994141,5350.72656250,13878964574
2019-05-01,5350.91455078,5418.00390625,5347.64599609,5402.69726562,13679528236
2019-05-02,5402.42285156,5522.26269531,5394.21728516,5505.28369141,14644460907
2019-05-03,5505.55224609,5865.88183594,5490.20166016,5768.28955078,18720780006
2019-05-04,5769.20263672,5886.89355469,5645.46923828,5831.16748047,17567780766
2019-05-05,5831.06835938,5833.86279297,5708.03515625,5795.70849609,14808830723
2019-05-06,5791.69335938,5802.95751953,5653.68750000,5746.80712891,15737171804
2019-05-07,5745.59912109,5988.17822266,5741.39599609,5829.50146484,18026409033
2019-05-08,5849.48144531,5989.98095703,5794.71582031,5982.45751953,15320605300
2019-05-09,5982.31640625,6183.03906250,5982.31640625,6174.52880859,16784645411
2019-05-10,6175.82275391,6434.61767578,6161.51904297,6378.84912109,19419875368
2019-05-11,6379.66699219,7333.00292969,6375.69873047,7204.77148438,28867562329
2019-05-12,7203.50732422,7503.87207031,6815.77099609,6972.37158203,27773333680
2019-05-13,6971.17822266,8047.41308594,6898.28222656,7814.91503906,28677672181
2019-05-14,7807.88427734,8268.71289062,7696.39111328,7994.41601562,32031452227
2019-05-15,7989.37451172,8216.42382812,7899.10693359,8205.16796875,28344112920
2019-05-16,8194.50097656,8320.82421875,7729.60839844,7884.90917969,33167197581
2019-05-17,7886.92578125,7929.14550781,7038.12451172,7343.89550781,30066644905
2019-05-18,7341.66455078,7447.27197266,7251.50439453,7271.20800781,21354286562
2019-05-19,7267.96289062,8261.94140625,7267.96289062,8197.68945312,25902422040
2019-05-20,8196.92382812,8200.96777344,7678.78173828,7978.30908203,23843404340
2019-05-21,7977.96923828,8062.16796875,7843.33984375,7963.32763672,25127245056
2019-05-22,7956.29199219,7997.61230469,7615.98730469,7680.06640625,24719473175
2019-05-23,7677.26904297,7943.79150391,7533.19677734,7881.84667969,24457107820
2019-05-24,7881.69531250,8140.71972656,7824.44873047,7987.37158203,25919126991
2019-05-25,7991.88525391,8117.92578125,7965.97607422,8052.54394531,22256813107
2019-05-26,8055.20605469,8687.52050781,7924.67041016,8673.21582031,26677970091
2019-05-27,8674.07226562,8907.17480469,8668.70507812,8805.77832031,27949839564
2019-05-28,8802.75781250,8807.01660156,8634.72167969,8719.96191406,24226919267
2019-05-29,8718.59179688,8755.85253906,8482.72851562,8659.48730469,23473479966
2019-05-30,8661.76074219,9008.31445312,8221.27343750,8319.47265625,29246528551
2019-05-31,8320.28613281,8586.65917969,8172.55078125,8574.50195312,25365190957
2019-06-01,8573.83984375,8625.60058594,8481.57812500,8564.01660156,22488303544
2019-06-02,8565.47363281,8809.30371094,8561.23535156,8742.95800781,20266216022
2019-06-03,8741.74707031,8743.50000000,8204.18554688,8208.99511719,22004511436
2019-06-04,8210.98535156,8210.98535156,7564.48876953,7707.77099609,24609731549
2019-06-05,7704.34326172,7901.84912109,7668.66845703,7824.23144531,21760923463
2019-06-06,7819.63330078,7937.34082031,7571.47119141,7822.02343750,19474611077
2019-06-07,7826.90136719,8126.15332031,7788.37353516,8043.95117188,19141423231
2019-06-08,8036.77490234,8076.89111328,7837.61083984,7954.12792969,16522722810
2019-06-09,7949.67480469,7975.97412109,7583.21972656,7688.07714844,16610726547
2019-06-10,7692.28466797,8031.90966797,7586.73095703,8000.32958984,18689275117
2019-06-11,8004.24365234,8026.39404297,7772.80371094,7927.71435547,17107279932
2019-06-12,7925.43408203,8196.64843750,7862.35986328,8145.85742188,19034432883
2019-06-13,8145.54541016,8311.56738281,8087.06103516,8230.92382812,18669407147
2019-06-14,8230.89843750,8710.63671875,8183.39306641,8693.83300781,19831162906
2019-06-15,8689.74609375,8859.12792969,8618.39550781,8838.37500000,18371033226
2019-06-16,8841.44042969,9335.86718750,8814.55664062,8994.48828125,23348550311
2019-06-17,8988.92382812,9416.40722656,8988.92382812,9320.35253906,15562951919
2019-06-18,9335.46679688,9348.37402344,9004.90136719,9081.76269531,15848210536
2019-06-19,9078.72753906,9299.62109375,9070.39550781,9273.52148438,15546809946
2019-06-20,9273.06054688,9594.41992188,9232.48437500,9527.16015625,17846823784
2019-06-21,9525.07421875,10144.55664062,9525.07421875,10144.55664062,20624008643
2019-06-22,10175.92382812,11157.34570312,10107.03515625,10701.69140625,29995204861
2019-06-23,10696.69140625,11246.14453125,10556.09570312,10855.37109375,20998326502
2019-06-24,10853.74414062,11065.89648438,10610.42773438,11011.10253906,19271652365
2019-06-25,11007.20214844,11790.91699219,11007.20214844,11790.91699219,24879684533
2019-06-26,11778.58105469,13796.48925781,11755.59765625,13016.23144531,45105733173
2019-06-27,13017.12500000,13311.14453125,10491.85253906,11182.80664062,39977475223
2019-06-28,11162.16796875,12445.17480469,10914.49511719,12407.33203125,35087757766
2019-06-29,12400.76367188,12400.91015625,11508.37890625,11959.37109375,29923961128
2019-06-30,11931.99121094,12178.38378906,10799.00878906,10817.15527344,27256473494
2019-07-01,10796.93066406,11206.43945312,10089.31445312,10583.13476562,29378589324
2019-07-02,10588.68359375,10912.18847656,9737.88476562,10801.67773438,31015895223
2019-07-03,10818.15625000,11968.07812500,10818.15625000,11961.26953125,30796494294
2019-07-04,11972.71875000,12006.07519531,11166.56933594,11215.43750000,25920294033
2019-07-05,11203.10253906,11395.66113281,10874.96484375,10978.45996094,23838480210
2019-07-06,10982.54394531,11620.96484375,10982.54394531,11208.55078125,21092024306
2019-07-07,11217.61621094,11541.62011719,11148.80468750,11450.84667969,19369044277
2019-07-08,11446.59667969,12345.83300781,11393.37402344,12285.95800781,23482551458
2019-07-09,12284.32617188,12779.13183594,12233.26171875,12573.81250000,28167921523
2019-07-10,12571.53710938,13129.52929688,11710.97851562,12156.51269531,33627574244
2019-07-11,12139.71386719,12144.62304688,11158.92285156,11358.66210938,28595327690
2019-07-12,11354.29980469,11905.48730469,11179.14453125,11815.98632812,23534692797
2019-07-13,11813.12695312,11841.95703125,10908.47949219,11392.37890625,21042616384
2019-07-14,11381.02050781,11451.20410156,10234.57617188,10256.05859375,22486000001
2019-07-15,10257.83886719,11052.76660156,9992.00683594,10895.08984375,25384047207
2019-07-16,10896.65332031,10996.63281250,9448.10644531,9477.64160156,24151199070
2019-07-17,9471.21386719,9963.13476562,9163.13476562,9693.80273438,24569921549
2019-07-18,9698.50292969,10736.84277344,9376.79882812,10666.48242188,25187024648
2019-07-19,10653.95605469,10716.98046875,10229.62890625,10530.73242188,20727426310
2019-07-20,10525.81933594,11048.66210938,10451.27636719,10767.13964844,20206615155
2019-07-21,10777.52929688,10841.88769531,10389.59960938,10599.10546875,17130580467
2019-07-22,10596.94824219,10651.79101562,10154.92187500,10343.10644531,16334414913
2019-07-23,10346.74804688,10346.74804688,9883.59472656,9900.76757812,17851916995
2019-07-24,9887.73046875,9908.79687500,9614.30664062,9811.92578125,17398734322
2019-07-25,9809.09667969,10154.25390625,9773.95703125,9911.84179688,15821952090
2019-07-26,9913.12695312,9916.51757812,9717.98242188,9870.30371094,14495714483
2019-07-27,9871.16503906,10167.32031250,9411.52148438,9477.67773438,16817809536
2019-07-28,9491.62695312,9575.54492188,9252.29687500,9552.86035156,13738687093
2019-07-29,9548.17871094,9681.64843750,9472.94824219,9519.14550781,13791445323
2019-07-30,9522.32910156,9701.75976562,9437.33593750,9607.42382812,13829811132
2019-07-31,9604.05078125,10085.62792969,9598.09765625,10085.62792969,16631520648
2019-08-01,10077.44238281,10446.91992188,9922.01953125,10399.66894531,17165337858
2019-08-02,10402.04296875,10657.95312500,10371.01367188,10518.17480469,17489094082
2019-08-03,10519.27832031,10946.78125000,10503.50488281,10821.72656250,15352685061
2019-08-04,10821.63281250,11009.20703125,10620.27832031,10970.18457031,16530894787
2019-08-05,10960.73535156,11895.09179688,10960.73535156,11805.65332031,23875988832
2019-08-06,11811.54492188,12273.82128906,11290.73144531,11478.16894531,23635107660
2019-08-07,11476.19335938,12036.99023438,11433.70117188,11941.96875000,22194988641
2019-08-08,11954.04003906,11979.41992188,11556.16796875,11966.40722656,19481591730
2019-08-09,11953.46972656,11970.45800781,11709.74511719,11862.93652344,18339989960
2019-08-10,11861.55664062,11915.65527344,11323.89843750,11354.02441406,18125355447
2019-08-11,11349.74023438,11523.57910156,11248.29492188,11523.57910156,15774371518
2019-08-12,11528.18945312,11528.18945312,11320.95117188,11382.61621094,13647198229
2019-08-13,11385.05273438,11420.04980469,10830.32714844,10895.83007812,16681503537
2019-08-14,10889.48730469,10889.55664062,10028.13574219,10051.70410156,19990838300
2019-08-15,10038.42187500,10437.41113281,9675.31640625,10311.54589844,22899115082
2019-08-16,10319.41992188,10524.34960938,9855.47851562,10374.33886719,20228207096
2019-08-17,10358.72265625,10452.62500000,10086.69824219,10231.74414062,13778035685
2019-08-18,10233.00585938,10487.07031250,10119.09472656,10345.81054688,12999813869
2019-08-19,10350.28320312,10916.05371094,10313.20410156,10916.05371094,16038264603
2019-08-20,10916.34667969,10947.04199219,10618.96093750,10763.23242188,15053082175
2019-08-21,10764.57226562,10798.72949219,9962.72167969,10138.04980469,19473084768
2019-08-22,10142.52148438,10232.99609375,9831.46289062,10131.05566406,17097508856
2019-08-23,10136.30957031,10442.44335938,10078.19238281,10407.96484375,15627023886
2019-08-24,10407.64453125,10418.02050781,9982.29687500,10159.96093750,15451030650
2019-08-25,10160.73730469,10304.62207031,10008.78906250,10138.51757812,14153856610
2019-08-26,10126.29980469,10512.32812500,10126.29980469,10370.82031250,18438654080
2019-08-27,10372.82617188,10381.32812500,10087.30078125,10185.50000000,14762609503
2019-08-28,10203.42675781,10279.36621094,9716.65625000,9754.42285156,17603790323
2019-08-29,9756.78613281,9756.78613281,9421.62988281,9510.20019531,17045878501
2019-08-30,9514.84472656,9656.12402344,9428.30273438,9598.17382812,13595263986
2019-08-31,9597.53906250,9673.22070312,9531.79980469,9630.66406250,11454806419
2019-09-01,9630.59277344,9796.75585938,9582.94433594,9757.97070312,11445355859
2019-09-02,9757.47363281,10396.59179688,9730.65039062,10346.76074219,17248102294
2019-09-03,10345.72558594,10736.10449219,10308.54785156,10623.54003906,19384917989
2019-09-04,10621.18066406,10762.64453125,10434.70996094,10594.49316406,16742664769
2019-09-05,10588.18359375,10627.26953125,10516.41796875,10575.53320312,14551239508
2019-09-06,10578.19824219,10898.76171875,10292.29980469,10353.30273438,19536574783
2019-09-07,10353.93164062,10558.67382812,10348.91894531,10517.25488281,15307366476
2019-09-08,10518.11425781,10595.63769531,10409.09082031,10441.27636719,13670567493
2019-09-09,10443.22851562,10450.31152344,10144.92968750,10334.97460938,17595943368
2019-09-10,10336.40820312,10394.35351562,10020.57324219,10115.97558594,14906809639
2019-09-11,10123.03515625,10215.94824219,9980.77636719,10178.37207031,15428063426
2019-09-12,10176.81933594,10442.25390625,10099.24218750,10410.12695312,15323563925
2019-09-13,10415.36230469,10441.48925781,10226.59667969,10360.54687500,14109864675
2019-09-14,10345.40332031,10422.13378906,10291.69433594,10358.04882812,13468713124
2019-09-15,10356.46582031,10387.03515625,10313.09277344,10347.71289062,12043433567
2019-09-16,10347.22265625,10386.86718750,10189.74414062,10276.79394531,15160167779
2019-09-17,10281.51367188,10296.77148438,10199.73925781,10241.27246094,15304603363
2019-09-18,10247.79589844,10275.92871094,10191.46972656,10198.24804688,16169268880
2019-09-19,10200.49609375,10295.66894531,9851.69238281,10266.41503906,19937691247
2019-09-20,10266.31835938,10285.87207031,10132.18652344,10181.64160156,14734189639
2019-09-21,10183.64843750,10188.09765625,10000.70800781,10019.71679688,13425266806
2019-09-22,10024.11523438,10074.44433594,9922.53320312,10070.39257812,13199651698
2019-09-23,10067.96289062,10074.23828125,9727.14355469,9729.32421875,15144925408
2019-09-24,9729.32128906,9804.31738281,8370.80175781,8620.56640625,25002886689
2019-09-25,8603.42871094,8744.82812500,8325.39648438,8486.99316406,21744728353
2019-09-26,8487.66992188,8515.68554688,7895.62939453,8118.96777344,19258205289
2019-09-27,8113.10107422,8271.52050781,7965.92285156,8251.84570312,16408941156
2019-09-28,8251.27343750,8285.61718750,8125.43164062,8245.91503906,14141152736
2019-09-29,8246.03710938,8261.70703125,7990.49707031,8104.18554688,13034629109
2019-09-30,8104.22656250,8314.23144531,7830.75878906,8293.86816406,17115474183
2019-10-01,8299.72070312,8497.69238281,8232.67968750,8343.27636719,15305343413
2019-10-02,8344.21289062,8393.04199219,8227.69531250,8393.04199219,13125712443
2019-10-03,8390.77441406,8414.22753906,8146.43701172,8259.99218750,13668823409
2019-10-04,8259.49414062,8260.05566406,8151.23681641,8205.93945312,13139456229
2019-10-05,8210.14941406,8215.52636719,8071.12060547,8151.50048828,12200497197
2019-10-06,8149.87695312,8161.41015625,7958.85058594,7988.15576172,13160830305
2019-10-07,7989.12060547,8308.45019531,7905.76611328,8245.62304688,18009742607
2019-10-08,8246.84960938,8332.71484375,8185.76318359,8228.78320312,15592264032
2019-10-09,8229.84082031,8627.70605469,8169.29882812,8595.74023438,19384942333
2019-10-10,8585.28027344,8625.27246094,8471.93359375,8586.47363281,17618660671
2019-10-11,8585.26269531,8721.78027344,8316.18164062,8321.75683594,19604381101
2019-10-12,8315.66503906,8415.24218750,8313.34082031,8336.55566406,14532641605
2019-10-13,8336.90234375,8470.98828125,8276.61230469,8321.00585938,13808286059
2019-10-14,8320.83203125,8390.20898438,8284.13085938,8374.68652344,15151387859
2019-10-15,8373.45800781,8410.71484375,8182.70654297,8205.36914062,15220412632
2019-10-16,8204.67480469,8216.81250000,7985.08984375,8047.52685547,16071646996
2019-10-17,8047.81250000,8134.83154297,8000.94287109,8103.91113281,14313052244
2019-10-18,8100.93359375,8138.41357422,7902.16406250,7973.20751953,15651592610
2019-10-19,7973.80371094,8082.62939453,7944.77685547,7988.56054688,13797825640
2019-10-20,7997.80712891,8281.81835938,7949.43945312,8222.07812500,15504249442
2019-10-21,8225.11523438,8296.69433594,8196.41601562,8243.72070312,15868748866
2019-10-22,8243.40234375,8296.65136719,8074.46289062,8078.20312500,16803377857
2019-10-23,8076.22851562,8092.99951172,7469.32275391,7514.67187500,21942878958
2019-10-24,7509.72802734,7532.86767578,7446.98876953,7493.48876953,16268708849
2019-10-25,7490.70312500,8691.54003906,7479.98437500,8660.70019531,28705065488
2019-10-26,8667.57714844,10021.74414062,8662.62207031,9244.97265625,44496255609
2019-10-27,9241.70703125,9749.52929688,9112.54199219,9551.71484375,32593129501
2019-10-28,9565.10156250,9805.11816406,9256.14843750,9256.14843750,30948255332
2019-10-29,9248.44042969,9516.18066406,9232.64843750,9427.68750000,28426779937
2019-10-30,9422.46289062,9426.87402344,9085.37011719,9205.72656250,27706531577
2019-10-31,9202.45800781,9383.16113281,9028.71777344,9199.58496094,26583653947
2019-11-01,9193.99218750,9275.65722656,9132.04785156,9261.10449219,24324691031
2019-11-02,9259.78320312,9377.48632812,9249.58789062,9324.71777344,21242676385
2019-11-03,9324.78710938,9379.80664062,9141.25195312,9235.35449219,21132220847
2019-11-04,9235.60742188,9505.05175781,9191.48535156,9412.61230469,26170255634
2019-11-05,9413.00488281,9457.41796875,9256.93164062,9342.52734375,26198609048
2019-11-06,9340.86425781,9423.23730469,9305.90917969,9360.87988281,23133895765
2019-11-07,9352.39355469,9368.47656250,9202.35351562,9267.56152344,22700383839
2019-11-08,9265.36816406,9272.75976562,8775.53417969,8804.88085938,24333037836
2019-11-09,8809.46875000,8891.81835938,8793.16308594,8813.58203125,17578630606
2019-11-10,8812.48925781,9103.82617188,8806.16210938,9055.52636719,20587919881
2019-11-11,9056.91796875,9081.27929688,8700.60839844,8757.78808594,20265510765
2019-11-12,8759.75195312,8853.76855469,8685.42773438,8815.66210938,20309769107
2019-11-13,8812.03320312,8836.84179688,8761.65136719,8808.26269531,17545755405
2019-11-14,8811.93652344,8826.94335938,8692.55175781,8708.09472656,19084739975
2019-11-15,8705.70800781,8730.87304688,8484.84375000,8491.99218750,21796856471
2019-11-16,8491.16601562,8591.99707031,8473.97363281,8550.76074219,16495389808
2019-11-17,8549.47070312,8727.78906250,8500.96777344,8577.97558594,18668638897
2019-11-18,8573.98046875,8653.28027344,8273.57324219,8309.28613281,21579470673
2019-11-19,8305.13476562,8408.51660156,8099.96337891,8206.14550781,21083613816
2019-11-20,8203.61328125,8237.24023438,8010.51171875,8027.26806641,20764300437
2019-11-21,8023.64453125,8110.09814453,7597.38183594,7642.75000000,22514243371
2019-11-22,7643.56933594,7697.38281250,6936.70654297,7296.57763672,34242315785
2019-11-23,7296.16455078,7442.25878906,7151.41796875,7397.79687500,21008924418
2019-11-24,7398.63378906,7408.57714844,7029.28906250,7047.91699219,30433517289
2019-11-25,7039.97705078,7319.85693359,6617.16699219,7146.13378906,42685231262
2019-11-26,7145.15917969,7320.23046875,7098.57226562,7218.37109375,21129505542
2019-11-27,7220.88085938,7619.69335938,6974.17431641,7531.66357422,23991412764
2019-11-28,7536.82031250,7730.07275391,7454.12158203,7463.10595703,19050116751
2019-11-29,7466.72705078,7781.17968750,7460.75634766,7761.24365234,19709695456
